Company,Location,Date,Time,Rocket,Mission,RocketStatus,Price,MissionStatus
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",2019-12-06,08:18:00,Electron/Curie,Running Out Of Fingers,Active,7.5,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2019-12-06,09:34:00,Soyuz 2.1a,Progress MS-13 (74P),Active,17.42,Success
ExPace,"Taiyuan Satellite Launch Center, China",2019-12-07,02:55:00,Kuaizhou 1A,Jilin-1 Gaofen-02B,Active,5.8,Success
ExPace,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2019-12-07,08:52:00,Kuaizhou 1A,HEAD-2A/B / SpaceTY 16/17 / Tianqi 4A/B,Active,5.8,Success
VKS RF,"Site 43/3, Plesetsk Cosmodrome, Russia",2019-12-11,08:54:00,Soyuz 2.1b/Fregat,Cosmos 2544,Active,25.0,Success
ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",2019-12-11,09:55:00,PSLV-QL,RISAT 2BR1,Active,21.0,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2019-12-17,00:10:00,Falcon 9 Block 5,JCSAT-18 / Kacific-1,Active,67.0,Success
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2019-12-18,08:54:00,Soyuz ST-A/Fregat-M,"CSG-1, CHEOPS & Others",Active,30.0,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2019-12-20,03:22:00,Long March 4B,"CBERS-4A, ETRSS-1 & Others",Active,64.68,Success
Roscosmos,"Site 81/24, Baikonur Cosmodrome, Kazakhstan",2019-12-24,12:03:00,Proton-M/DM-3,Elektro-L nâ€ Â­3,Active,65.0,Success
VKS RF,"Site 133/3, Plesetsk Cosmodrome, Russia",2019-12-26,23:11:00,Rokot/Briz KM,"Gonets-M ???24, 25, 26 [block-15] & Blits-M1",Retired,41.8,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2020-01-07,02:19:00,Falcon 9 Block 5,Starlink V1 L2,Active,67.0,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2020-01-07,15:20:00,Long March 3B/E,TJSW-5,Active,29.15,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2020-01-15,02:53:00,Long March 2D,Jilin-1 Wideband 01 & ??uSat-7/8,Active,29.75,Success
ExPace,"Site 95, Jiuquan Satellite Launch Center, China",2020-01-16,03:02:00,Kuaizhou 1A,Yinhe-1,Active,5.8,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2020-01-16,21:05:00,Ariane 5 ECA,Eutelsat Konnect BB4A & GSAT-30,Active,200.0,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2020-01-19,15:30:00,Falcon 9 Block 5,Crew Dragon Inflight Abort Test,Active,67.0,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2020-01-29,14:06:00,Falcon 9 Block 5,Starlink V1 L3,Active,67.0,Success
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",2020-01-31,02:56:00,Electron/Curie,Birds of a Feather / NROL-151,Active,7.5,Success
Arianespace,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2020-02-06,21:42:00,Soyuz 2.1b/Fregat,OneWeb #2,Active,25.0,Success
MHI,"LA-Y1, Tanegashima Space Center, Japan",2020-02-09,01:34:00,H-IIA 202,IGS-Optical 7,Active,90.0,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2020-02-10,04:03:00,Atlas V 411,Solar Orbiter,Retired,115.0,Success
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA",2020-02-15,20:21:00,Antares 230+,CRS NG-13,Active,85.0,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2020-02-17,15:05:00,Falcon 9 Block 5,Starlink V1 L4,Active,67.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2020-02-18,22:18:00,Ariane 5 ECA,JCSAT-17 & GEO-KOMPSAT 2B,Active,200.0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2020-02-19,21:07:00,Long March 2D,XJS-C to F,Active,29.75,Success
VKS RF,"Site 43/3, Plesetsk Cosmodrome, Russia",2020-02-20,08:24:00,Soyuz 2.1a/Fregat-M,Meridian-M nâ€ Â­19L,Active,23.0,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2020-03-07,04:50:00,Falcon 9 Block 5,CRS-20,Active,67.0,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2020-03-09,11:55:00,Long March 3B/E,Beidou-3 G2,Active,29.15,Success
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",2020-03-16,18:28:00,Soyuz 2.1b/Fregat-M,Cosmos 2545,Active,25.0,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2020-03-18,12:16:00,Falcon 9 Block 5,Starlink V1 L5,Active,67.0,Success
Arianespace,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2020-03-21,17:06:00,Soyuz 2.1b/Fregat,OneWeb #3,Active,25.0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2020-03-24,03:43:00,Long March 2C,Yaogan-30-06,Active,30.8,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2020-03-26,20:18:00,Atlas V 551,AEHF 6,Active,153.0,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2020-04-09,08:05:00,Soyuz 2.1a,Soyuz MS-16,Active,17.42,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2020-04-09,11:46:00,Long March 3B/E,Nusantara Dua,Active,29.15,Failure
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2020-04-22,19:30:00,Falcon 9 Block 5,Starlink V1 L6,Active,67.0,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2020-04-25,01:51:00,Soyuz 2.1a,Progress MS-14,Active,17.42,Success
ExPace,"Site 95, Jiuquan Satellite Launch Center, China",2020-05-12,01:16:00,Kuaizhou 1A,Xingyun-2 01 (Wuhan) & 02,Active,5.8,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2020-05-17,13:14:00,Atlas V 501,OTV-6 (USSF-7),Retired,120.0,Success
MHI,"LA-Y2, Tanegashima Space Center, Japan",2020-05-20,17:31:00,H-IIB,HTV-9,Retired,112.5,Success
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",2020-05-22,07:31:00,Soyuz 2.1b/Fregat-M,Cosmos 2546,Active,25.0,Success
Virgin Orbit,"Cosmic Girl, Mojave Air and Space Port, California, USA",2020-05-25,19:50:00,LauncherOne,Demo Flight,Active,12.0,Failure
CASC,"Xichang Satellite Launch Center, China",2020-05-29,20:13:00,Long March 11,XJS-G and XJS-H,Active,5.3,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2020-05-30,19:22:00,Falcon 9 Block 5,SpaceX Demo-2,Active,67.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2020-05-31,08:53:00,Long March 2D,Gaofen-9-02 & HEAD-4,Active,29.75,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2020-06-04,01:25:00,Falcon 9 Block 5,Starlink V1 L7,Active,67.0,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2020-06-10,18:31:00,Long March 2C,Haiyang-1D,Active,30.8,Success
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",2020-06-13,05:12:00,Electron/Curie,Don't stop me now!,Active,7.5,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2020-06-13,09:21:00,Falcon 9 Block 5,Starlink V1 L8 & SkySat 16 to 18,Active,67.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2020-06-17,07:19:00,Long March 2D,"Gaofen-9 03, Pixing III A & HEAD-5",Active,29.75,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2020-06-23,01:43:00,Long March 3B/E,Beidou-3 G3,Active,29.15,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2020-06-30,20:10:00,Falcon 9 Block 5,GPS III SV03,Active,67.0,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2020-07-03,03:10:00,Long March 4B,Gaofen Duomo & BY-02,Active,64.68,Success
Rocket Lab,"Rocket Lab LC-1A, M?hia Peninsula, New Zealand",2020-07-04,21:19:00,Electron/Curie,Pics Or It Didn't Happen,Active,7.5,Failure
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2020-07-04,23:44:00,Long March 2D,Shiyan-6 02,Active,29.75,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2020-07-09,12:11:00,Long March 3B/E,Apstar-6D,Active,29.15,Success
ExPace,"Site 95, Jiuquan Satellite Launch Center, China",2020-07-10,04:17:00,Kuaizhou 11,"Jilin-1 02E, CentiSpace-1 S2",Active,28.3,Failure
Northrop,"LP-0B, Wallops Flight Facility, Virginia, USA",2020-07-15,13:46:00,Minotaur IV,NROL-129,Active,46.0,Success
JAXA,"LA-Y1, Tanegashima Space Center, Japan",2020-07-19,21:58:00,H-IIA 202,Hope Mars Mission,Active,90.0,Success
SpaceX,"SLC-40, Cape Canaveral AFS, Florida, USA",2020-07-20,21:30:00,Falcon 9 Block 5,ANASIS-II,Active,67.0,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2020-07-23,14:26:00,Soyuz 2.1a,Progress MS-15,Active,17.42,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2020-07-25,03:13:00,Long March 4B,"Ziyuan-3 03, Apocalypse-10 & NJU-HKU 1",Active,64.68,Success
ULA,"SLC-41, Cape Canaveral AFS, Florida, USA",2020-07-30,11:50:00,Atlas V 541,Perseverance,Active,145.0,Success
Roscosmos,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",2020-07-30,21:25:00,Proton-M/Briz-M,Ekspress-80 & Ekspress-103,Active,65.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2020-08-06,04:01:00,Long March 2D,Gaofen-9 04 & Q-SAT,Active,29.75,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2020-08-07,05:12:00,Falcon 9 Block 5,Starlink V1 L9 & BlackSky,Active,67.0,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2020-08-15,22:04:00,Ariane 5 ECA,"BSat 4b & Galaxy 30, MEV-2",Active,200.0,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2020-08-18,14:31:00,Falcon 9 Block 5,Starlink V1 L10 & SkySat 19 to 21,Active,67.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2020-08-23,02:27:00,Long March 2D,"Gaofen-9 05, Tiantuo-5 & MTS",Active,29.75,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2020-08-30,23:18:00,Falcon 9 Block 5,SAOCOM 1B & Rideshares,Active,67.0,Success
Arianespace,"ELV-1, Guiana Space Centre, French Guiana, France",2020-09-03,01:51:00,Vega,SSMS nÂ°1 PoC,Active,37.0,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2020-09-03,12:46:00,Falcon 9 Block 5,Starlink V1 L11,Active,67.0,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2020-09-07,05:57:00,Long March 4B,Gaofen-11 02,Active,64.68,Success
Astra,"LP-3B, Pacific Spaceport Complex, Kodiak, Alaska, USA",2020-09-12,03:19:00,Rocket 3,Rocket 3.1,Active,2.5,Failure
ExPace,"Site 95, Jiuquan Satellite Launch Center, China",2020-09-12,05:02:00,Kuaizhou 1A,Jilin-1 High Resolution 02C,Active,5.8,Failure
CASC,"DeBo 3 Barge, Yellow Sea",2020-09-15,01:23:00,Long March 11H,Jilin-1 High Resolution 03,Active,5.3,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2020-09-21,05:40:00,Long March 4B,Haiyang 2C,Active,64.68,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2020-09-27,03:23:00,Long March 4B,Huanjing-2A & 2B,Active,64.68,Success
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",2020-09-28,11:20:00,Soyuz 2.1b/Fregat,Goniets-M nÂ°27L to 29L & Others,Active,25.0,Success
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA",2020-10-03,01:16:00,Antares 230+,CRS NG-14,Active,85.0,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2020-10-06,11:29:00,Falcon 9 Block 5,Starlink V1 L12,Active,67.0,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2020-10-11,16:57:00,Long March 3B/E,Gaofen-13,Active,29.15,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2020-10-14,05:45:00,Soyuz 2.1a,Soyuz MS-17,Active,17.42,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2020-10-18,12:25:00,Falcon 9 Block 5,Starlink V1 L13,Active,67.0,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2020-10-24,15:31:00,Falcon 9 Block 5,Starlink V1 L14,Active,67.0,Success
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",2020-10-25,19:08:00,Soyuz 2.1b/Fregat-M,Cosmos 2547,Active,25.0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2020-10-26,15:19:00,Long March 2C,Yaogan-30 07 & Apocalypse-6,Active,30.8,Success
Rocket Lab,"Rocket Lab LC-1A, MÄhia Peninsula, New Zealand",2020-10-28,21:21:00,Electron/Curie,In Focus,Active,7.5,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2020-11-05,23:24:00,Falcon 9 Block 5,GPS III-4,Active,67.0,Success
CASC,"LC-16, Taiyuan Satellite Launch Center, China",2020-11-06,03:19:00,Long March 6,Ã‘uSat 9 to 18 & Others,Active,19.0,Success
Galactic Energy,"Site 95, Jiuquan Satellite Launch Center, China",2020-11-07,07:12:00,Ceres-1,I Believe I Can Fly,Active,4.9,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2020-11-12,15:59:00,Long March 3B/E,Tiantong-1 02,Active,29.15,Success
ULA,"SLC-41, Cape Canaveral SFS, Florida, USA",2020-11-13,22:32:00,Atlas V 531,NROL-101,Active,140.0,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2020-11-16,00:27:00,Falcon 9 Block 5,SpaceX Crew-1,Active,67.0,Success
Arianespace,"ELV-1, Guiana Space Centre, French Guiana, France",2020-11-17,01:52:00,Vega,Taranis & Seosat,Active,37.0,Failure
Rocket Lab,"Rocket Lab LC-1A, MÄhia Peninsula, New Zealand",2020-11-20,02:20:00,Electron/Curie,Return To Sender,Active,7.5,Success
SpaceX,"SLC-4E, Vandenberg SFB, California, USA",2020-11-21,17:17:00,Falcon 9 Block 5,Sentinel-6A Michael Freilich,Active,67.0,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2020-11-25,02:13:00,Falcon 9 Block 5,Starlink V1 L15,Active,67.0,Success
MHI,"LA-Y1, Tanegashima Space Center, Japan",2020-11-29,07:25:00,H-IIA 202,JDRS-1,Active,90.0,Success
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2020-12-02,01:33:00,Soyuz ST-A/Fregat-M,Falcon Eye 2,Active,30.0,Success
VKS RF,"Site 43/3, Plesetsk Cosmodrome, Russia",2020-12-03,01:14:00,Soyuz 2.1b/Fregat-M,Goniets-M nÂ°30L to 32L & Cosmos 2548,Active,25.0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2020-12-06,03:58:00,Long March 3B/E,Gaofen 14,Active,29.15,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2020-12-06,16:17:00,Falcon 9 Block 5,CRS SpX-21,Active,67.0,Success
CASC,"Xichang Satellite Launch Center, China",2020-12-09,20:14:00,Long March 11,GECAM 1 & 2,Active,5.3,Success
ULA,"SLC-37B, Cape Canaveral SFS, Florida, USA",2020-12-11,01:09:00,Delta IV Heavy,NROL-44,Active,350.0,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2020-12-13,17:30:00,Falcon 9 Block 5,SXM-7,Active,67.0,Success
VKS RF,"Site 35/1, Plesetsk Cosmodrome, Russia",2020-12-14,05:50:00,Angara A5/Briz-M,MGM nÂ°2,Active,100.0,Success
Rocket Lab,"Rocket Lab LC-1A, MÄhia Peninsula, New Zealand",2020-12-15,10:09:00,Electron/Curie,The Owlâ€™s Night Begins,Active,7.5,Success
Astra,"LP-3B, Pacific Spaceport Complex, Kodiak, Alaska, USA",2020-12-15,20:55:00,Rocket 3,Rocket 3.2,Active,2.5,Failure
ISRO,"Second Launch Pad, Satish Dhawan Space Centre, India",2020-12-17,10:09:00,PSLV-XL,CMS-01,Active,31.0,Success
Starsem,"Site 1S, Vostochny Cosmodrome, Russia",2020-12-18,12:26:00,Soyuz 2.1b/Fregat,OneWeb #4,Active,25.0,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2020-12-19,14:00:00,Falcon 9 Block 5,NROL-108,Active,67.0,Success
CASC,"LC-201, Wenchang Satellite Launch Center, China",2020-12-22,04:37:00,Long March 8,"XJY-7, Haisi-1 & Others",Active,27.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2020-12-27,15:44:00,Long March 4C,Yaogan-33(R) & Weina 2,Active,64.68,Success
Arianespace,"ELS, Guiana Space Centre, French Guiana, France",2020-12-29,16:42:00,Soyuz ST-A/Fregat-M,CSO-2,Active,30.0,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2021-01-08,02:15:00,Falcon 9 Block 5,TÃ¼rksat 5A,Active,67.0,Success
Virgin Orbit,"Cosmic Girl, Mojave Air and Space Port, California, USA",2021-01-17,19:38:00,LauncherOne,ELaNa XX,Active,12.0,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2021-01-19,16:25:00,Long March 3B/E,Tiantong-1 03,Active,29.15,Success
Rocket Lab,"Rocket Lab LC-1A, MÄhia Peninsula, New Zealand",2021-01-20,07:26:00,Electron/Curie,Another One Leaves The Crust,Active,7.5,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2021-01-20,13:02:00,Falcon 9 Block 5,Starlink V1 L16,Active,67.0,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2021-01-24,15:00:00,Falcon 9 Block 5,Transporter 1,Active,67.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2021-01-29,04:47:00,Long March 4C,Yaogan-31 02,Active,64.68,Success
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",2021-02-02,20:45:00,Soyuz 2.1b,Cosmos 2549,Active,20.0,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2021-02-04,06:19:00,Falcon 9 Block 5,Starlink V1 L18,Active,67.0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2021-02-04,15:36:00,Long March 3B/E,-TJSÂ 6.00,Active,29.15,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2021-02-15,04:45:00,Soyuz 2.1a,Progress MS-16,Active,17.42,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2021-02-16,03:59:00,Falcon 9 Block 5,Starlink V1 L19,Active,67.0,Success
Northrop,"LP-0A, Wallops Flight Facility, Virginia, USA",2021-02-20,17:36:00,Antares 230+,CRS NG-15,Active,85.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2021-02-24,02:22:00,Long March 4C,Yaogan-31 03,Active,64.68,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2021-02-28,06:55:00,Soyuz 2.1b/Fregat-M,Arktika-M nÂ°1,Active,25.0,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2021-03-04,08:24:00,Falcon 9 Block 5,Starlink V1 L17,Active,67.0,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2021-03-11,08:13:00,Falcon 9 Block 5,Starlink V1 L20,Active,67.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2021-03-13,02:19:00,Long March 4C,Yaogan-31 04,Active,64.68,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2021-03-14,10:01:00,Falcon 9 Block 5,Starlink V1 L21,Active,67.0,Success
GK LS,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2021-03-22,06:07:00,Soyuz 2.1a/Fregat-M,CAS500-1 & Others,Active,23.0,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2021-03-24,08:28:00,Falcon 9 Block 5,Starlink V1 L22,Active,67.0,Success
Starsem,"Site 1S, Vostochny Cosmodrome, Russia",2021-03-25,02:47:00,Soyuz 2.1b/Fregat,OneWeb #5,Active,25.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2021-03-30,22:45:00,Long March 4C,Gaofen-12 02,Active,64.68,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2021-04-07,16:34:00,Falcon 9 Block 5,Starlink V1 L23,Active,67.0,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2021-04-08,23:01:00,Long March 4B,Shiyan-6 03,Active,64.68,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2021-04-09,07:42:00,Soyuz 2.1a,Soyuz MS-18,Active,17.42,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2021-04-23,09:49:00,Falcon 9 Block 5,SpaceX Crew-2,Active,67.0,Success
Starsem,"Site 1S, Vostochny Cosmodrome, Russia",2021-04-25,22:14:00,Soyuz 2.1b/Fregat,OneWeb #6,Active,25.0,Success
ULA,"SLC-6, Vandenberg SFB, California, USA",2021-04-26,20:47:00,Delta IV Heavy,NROL-82,Active,350.0,Success
CASC,"LC-16, Taiyuan Satellite Launch Center, China",2021-04-27,03:20:00,Long March 6,"Qilu-1, 4 & Rideshares",Active,19.0,Success
Arianespace,"ELV-1, Guiana Space Centre, French Guiana, France",2021-04-29,01:50:00,Vega,PlÃ©iades-NÃ©o 3 & SSMS nÂ°2,Active,37.0,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2021-04-29,03:44:00,Falcon 9 Block 5,Starlink V1 L24,Active,67.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2021-04-30,07:27:00,Long March 4C,Yaogan 34,Active,64.68,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2021-05-04,19:01:00,Falcon 9 Block 5,Starlink V1 L25,Active,67.0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2021-05-06,18:11:00,Long March 2C/E,Yaogan-30 08 & Apocalypse 12,Active,30.8,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2021-05-09,06:42:00,Falcon 9 Block 5,Starlink V1 L27,Active,67.0,Success
Rocket Lab,"Rocket Lab LC-1A, MÄhia Peninsula, New Zealand",2021-05-15,11:11:00,Electron/Curie,Running Out of Toes,Active,7.5,Failure
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2021-05-15,22:56:00,Falcon 9 Block 5,Starlink V1 L26 & Rideshares,Active,67.0,Success
ULA,"SLC-41, Cape Canaveral SFS, Florida, USA",2021-05-18,17:37:00,Atlas V 421,SBIRS GEO-5,Active,123.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2021-05-19,04:03:00,Long March 4B,Haiyang 2D,Active,64.68,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2021-05-26,18:59:00,Falcon 9 Block 5,Starlink V1 L28,Active,67.0,Success
Starsem,"Site 1S, Vostochny Cosmodrome, Russia",2021-05-28,17:38:00,Soyuz 2.1b/Fregat,OneWeb #7,Active,25.0,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2021-06-02,16:17:00,Long March 3B/E,Fengyun-4B,Active,29.15,Success
SpaceX,"LC-39A, Kennedy Space Center, Florida, USA",2021-06-03,17:29:00,Falcon 9 Block 5,CRS SpX-22,Active,67.0,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2021-06-06,04:26:00,Falcon 9 Block 5,SXM-8,Active,67.0,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2021-06-11,03:03:00,Long March 2D,"Beijing-3, Haisi-2 & Others",Active,29.75,Success
Northrop,"Stargazer, Vandenberg SFB, California, USA",2021-06-13,08:11:00,Pegasus XL,Odyssey (TacRL-2),Active,40.0,Success
Northrop,"LP-0B, Wallops Flight Facility, Virginia, USA",2021-06-15,13:35:00,Minotaur I,NROL-111,Active,40.0,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2021-06-17,16:09:00,Falcon 9 Block 5,GPS III-5,Active,67.0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2021-06-18,06:30:00,Long March 2C/E,Yaogan-30 09 & Apocalypse 14,Active,30.8,Success
VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",2021-06-25,19:50:00,Soyuz 2.1b,Cosmos 2550,Active,20.0,Success
Roscosmos,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",2021-06-29,23:27:00,Soyuz 2.1a,Progress MS-17,Active,17.42,Success
Virgin Orbit,"Cosmic Girl, Mojave Air and Space Port, California, USA",2021-06-30,14:47:00,LauncherOne,"Tubular Bells, Part One",Active,12.0,Success
SpaceX,"SLC-40, Cape Canaveral SFS, Florida, USA",2021-06-30,19:31:00,Falcon 9 Block 5,Transporter 2,Active,67.0,Success
Starsem,"Site 1S, Vostochny Cosmodrome, Russia",2021-07-01,12:48:00,Soyuz 2.1b/Fregat,OneWeb #8,Active,25.0,Success
CASC,"LC-9, Taiyuan Satellite Launch Center, China",2021-07-03,02:51:00,Long March 2D,Jilin-1 Wideband-01B & High Resolution 03D,Active,29.75,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2021-07-04,23:28:00,Long March 4C,Fengyun-3E,Active,64.68,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2021-07-06,15:53:00,Long March 3C/E,Tianlian 1-05,Active,20.0,Success
CASC,"LC-16, Taiyuan Satellite Launch Center, China",2021-07-09,11:59:00,Long March 6,Zhongzi Group 02 (Ningxia-1-02),Active,19.0,Success
CASC,"LC-3, Xichang Satellite Launch Center, China",2021-07-19,00:19:00,Long March 2C/E,Yaogan-30 10,Active,30.8,Success
Roscosmos,"Site 200/39, Baikonur Cosmodrome, Kazakhstan",2021-07-21,14:58:00,Proton-M,MLM-U Nauka,Active,65.0,Success
CASC,"Site 9401 (SLS-2), Jiuquan Satellite Launch Center, China",2021-07-29,04:01:00,Long March 2D,Tianhui-1 04,Active,29.75,Success
Rocket Lab,"Rocket Lab LC-1A, MÄhia Peninsula, New Zealand",2021-07-29,06:00:00,Electron/Curie,Itâ€™s a Little Chile Up Here,Active,7.5,Success
Arianespace,"ELA-3, Guiana Space Centre, French Guiana, France",2021-07-30,21:00:00,Ariane 5 ECA,Eutelsat Quantum & Star One D2,Active,200.0,Success
CASC,"LC-16, Taiyuan Satellite Launch Center, China",2021-08-04,11:01:00,Long March 6,KL-Beta A & B,Active,19.0,Success
CASC,"LC-2, Xichang Satellite Launch Center, China",2021-08-05,16:30:00,Long March 3B/E,Zhongxing-2E,Active,29.15,Success
